Geneid_Name	log2FoldChange	pvalue	padj	Full Name	URL
Sfswap	-0.133898665634396	0.0085312973569935	0.157939376398144	splicing factor SWAP(Sfswap)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=231769&tool=geneReport
Pdcd6	0.078753787112495	0.0032524918531548	0.106626235525007	programmed cell death 6(Pdcd6)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=18570&tool=geneReport
Smc1a	0.0917229540852853	0.0021141225431655	0.0873296001559398	structural maintenance of chromosomes 1A(Smc1a)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=24061&tool=geneReport
Ppp4r1l-ps	-0.121364865726993	0.0001879347477399	0.0264747776966632	protein phosphatase 4, regulatory subunit 1-like, pseudogene(Ppp4r1l-ps)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100043911&tool=geneReport
Serbp1	0.0905240003150875	0.0018575488270525	0.0816972648442659	serpine1 mRNA binding protein 1(Serbp1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=66870&tool=geneReport
Tmem65	0.108944289753914	0.007427588488601	0.149477226554705	transmembrane protein 65(Tmem65)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=74868&tool=geneReport
Sec1	-0.361847044269214	0.0010554122234447	0.0644110860536185	secretory blood group 1(Sec1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=56546&tool=geneReport
Gm15834	-0.354752532918615	0.0081728911153781	0.155920638864845	predicted gene 15834(Gm15834)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100504455&tool=geneReport
Gm14502	-0.4805929109736	0.006336263043377	0.140411501165304	predicted gene 14502(Gm14502)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=102636164&tool=geneReport
Ints9	0.106744700242619	0.0005371528200339	0.045786099691887	integrator complex subunit 9(Ints9)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=210925&tool=geneReport
Atp6v1c2	-0.244996872551585	0.0029570077968318	0.101448004541541	ATPase, H+ transporting, lysosomal V1 subunit C2(Atp6v1c2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=68775&tool=geneReport
Sh3glb2	-0.0780083703557084	0.0082542265465451	0.155920638864845	SH3-domain GRB2-like endophilin B2(Sh3glb2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=227700&tool=geneReport
Trib1	0.215889156356666	0.0040482161175639	0.114573077309182	tribbles pseudokinase 1(Trib1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=211770&tool=geneReport
Mall	-0.265038100451769	0.003770090745869	0.113241031160365	mal, T cell differentiation protein-like(Mall)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=228576&tool=geneReport
Rny1	1.98521202240337	0.0005181954555742	1.0	RNA, Y1 small cytoplasmic, Ro-associated(Rny1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=19872&tool=geneReport
Homer1	0.150958695922557	0.0001781191210765	0.0258700763758865	homer scaffolding protein 1(Homer1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=26556&tool=geneReport
Kcnq1	-0.309494878409262	0.0082293693285105	0.155920638864845	potassium voltage-gated channel, subfamily Q, member 1(Kcnq1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=16535&tool=geneReport
Gsap	-0.152606930682488	0.000391139252277	0.0404638135076955	gamma-secretase activating protein(Gsap)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=212167&tool=geneReport
Heca	0.103000059664905	0.0041906922380067	0.11597232344006	hdc homolog, cell cycle regulator(Heca)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=380629&tool=geneReport
Prpf40b	-0.0986969116848588	0.0072790886634295	0.148191087078981	pre-mRNA processing factor 40B(Prpf40b)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=54614&tool=geneReport
Cirbp	-0.195017619561775	0.0005539067414167	0.0463303424427869	cold inducible RNA binding protein(Cirbp)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=12696&tool=geneReport
Thap1	0.0988082900240676	0.0029330500033649	0.101390451776838	THAP domain containing, apoptosis associated protein 1(Thap1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=73754&tool=geneReport
Scamp1	0.0790911869085905	0.0019953302271635	0.0851583306062342	secretory carrier membrane protein 1(Scamp1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=107767&tool=geneReport
A430110L20Rik	-0.298711078967878	0.0016036733635197	0.0759141873536098	RIKEN cDNA A430110L20 gene(A430110L20Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=329307&tool=geneReport
Iffo1	-0.13731142308665	0.0007030905467661	0.0520676066569572	intermediate filament family orphan 1(Iffo1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=320678&tool=geneReport
Gigyf2	0.0651611953417725	0.0072409850663676	0.14778550784691	GRB10 interacting GYF protein 2(Gigyf2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=227331&tool=geneReport
Aqr	0.106254629120984	2.0690919811762e-05	0.0119569780375895	aquarius(Aqr)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=11834&tool=geneReport
Pde12	0.117663524668665	2.28262588435226e-05	0.0121562360487985	phosphodiesterase 12(Pde12)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=211948&tool=geneReport
1700109H08Rik	-0.243482455414377	0.0068119007675027	0.14513197146466	RIKEN cDNA 1700109H08 gene(1700109H08Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=77036&tool=geneReport
Gpbp1l1	0.0839493369329664	0.0013627676265426	0.071624171458959	GC-rich promoter binding protein 1-like 1(Gpbp1l1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=77110&tool=geneReport
4930538E20Rik	-0.381093103020736	0.0021539453888329	0.0876912895588506	RIKEN cDNA 4930538E20 gene(4930538E20Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=78200&tool=geneReport
Actr3	0.0856936560170771	0.0082887638096025	0.155955087576951	ARP3 actin-related protein 3(Actr3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=74117&tool=geneReport
Arc	0.364649134667718	0.0059551944399027	0.136448305021165	activity regulated cytoskeletal-associated protein(Arc)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=11838&tool=geneReport
Actr8	0.0753542573060664	0.0031687554657103	0.104524300009768	ARP8 actin-related protein 8(Actr8)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=56249&tool=geneReport
Sik1	0.321993195411017	0.0004326781429158	0.0426666193982658	salt inducible kinase 1(Sik1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=17691&tool=geneReport
Tcte2	-0.129101140637429	0.0017004135775239	0.0780856587953154	t-complex-associated testis expressed 2(Tcte2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=21646&tool=geneReport
Cecr2	-0.139655770556788	0.0062588637050476	0.139768856230956	CECR2, histone acetyl-lysine reader(Cecr2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=330409&tool=geneReport
Cdon	-0.138486369034849	0.0079081898044013	0.154020628040815	cell adhesion molecule-related/down-regulated by oncogenes(Cdon)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=57810&tool=geneReport
Tmem80	-0.103805251582417	0.0006693890272088	0.0509824098121321	transmembrane protein 80(Tmem80)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=71448&tool=geneReport
Hnrnpu	-0.0662072188826927	0.0096475920782699	0.165924156689134	heterogeneous nuclear ribonucleoprotein U(Hnrnpu)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=51810&tool=geneReport
Pmepa1os	-0.800460874999756	0.0087711093146214	1.0	prostate transmembrane protein, androgen induced 1, opposite strand(Pmepa1os)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=118568484&tool=geneReport
Stam	0.071162719543033	0.0073004042150885	0.148191087078981	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1(Stam)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=20844&tool=geneReport
6230400D17Rik	-0.194259600691282	0.0075849101240122	0.150054673369724	RIKEN cDNA 6230400D17 gene(6230400D17Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=76133&tool=geneReport
Cpne8	0.113619145226852	0.007544923110318	0.149910576175112	copine VIII(Cpne8)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=66871&tool=geneReport
F420014N23Rik	-0.229768717048799	0.0071479994299031	0.147152876044259	RIKEN cDNA F420014N23 gene(F420014N23Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100038591&tool=geneReport
Gm15616	-0.433757032678515	0.0041467297583772	0.11597232344006	predicted gene 15616(Gm15616)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=666545&tool=geneReport
Pcdhb14	0.138219893163921	0.0029709365414433	0.101448004541541	protocadherin beta 14(Pcdhb14)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=93885&tool=geneReport
AW822252	-0.265151196400938	0.0004194596204297	0.0419121287910647	expressed sequence AW822252(AW822252)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=331578&tool=geneReport
Gm7162	-0.437963053195841	0.0014214962889083	0.0727681816092527	predicted gene 7162(Gm7162)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=635617&tool=geneReport
Pcdhb10	0.145332398182065	0.0096208848487282	0.165821507869013	protocadherin beta 10(Pcdhb10)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=93881&tool=geneReport
Pcdhb11	0.18516167642002	0.0072953439797155	0.148191087078981	protocadherin beta 11(Pcdhb11)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=93882&tool=geneReport
Srfbp1	0.10363065116299	0.0048278181783894	0.123066668558238	serum response factor binding protein 1(Srfbp1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=67222&tool=geneReport
Lrrn1	0.119859958244602	0.007503314971422	0.149910576175112	leucine rich repeat protein 1, neuronal(Lrrn1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=16979&tool=geneReport
Gpm6a	0.079781721315402	0.0074965555312783	0.149910576175112	glycoprotein m6a(Gpm6a)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=234267&tool=geneReport
Rtbdn	-0.172159439217235	0.0039876447414634	0.114064903627572	retbindin(Rtbdn)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=234542&tool=geneReport
5031415H12Rik	-0.61606038857167	0.0001127993348261	0.0220582163990417	RIKEN cDNA 5031415H12 gene(5031415H12Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=75984&tool=geneReport
Lrrn3	0.106876888215102	0.0068863846896553	0.145624496100882	leucine rich repeat protein 3, neuronal(Lrrn3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=16981&tool=geneReport
Gng12	0.0905100602615509	0.0035929382391607	0.110901632370538	guanine nucleotide binding protein (G protein), gamma 12(Gng12)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=14701&tool=geneReport
Hnrnpk	0.0657570892947394	0.0069691718513355	0.14657450026741	heterogeneous nuclear ribonucleoprotein K(Hnrnpk)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=15387&tool=geneReport
Paics	0.0813716167431561	0.0037901753370593	0.11324694007343	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase(Paics)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=67054&tool=geneReport
Gfm1	0.0862287397038589	0.0019790546753696	0.0851583306062342	G elongation factor, mitochondrial 1(Gfm1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=28030&tool=geneReport
Gfm2	-0.0986164018964437	0.0080931183107382	0.155718021286715	G elongation factor, mitochondrial 2(Gfm2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=320806&tool=geneReport
Gdi2	0.0981267927445018	0.0009223198676658	0.0604216260160414	GDP dissociation inhibitor 2(Gdi2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=14569&tool=geneReport
Adam15	-0.108978909270728	0.0051028731180712	0.12765263788482	ADAM metallopeptidase domain 15(Adam15)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=11490&tool=geneReport
5033417F24Rik	-0.149578320279613	0.0036688065763706	0.111605242916394	RIKEN cDNA 5033417F24 gene(5033417F24Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=75995&tool=geneReport
Gm14703	-0.416771027381761	0.0001328854451355	0.0229688768629325	predicted gene 14703(Gm14703)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=632264&tool=geneReport
Cd27	-0.628693236276582	0.0027968122209869	0.0998115690903065	CD27 antigen(Cd27)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=21940&tool=geneReport
Krt20	-0.416557102886978	0.0016065994894015	0.0759141873536098	keratin 20(Krt20)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=66809&tool=geneReport
Rhoq	0.099497284511833	0.0053548790342581	0.130570666767544	ras homolog family member Q(Rhoq)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=104215&tool=geneReport
Txndc16	0.095909858180144	0.0004735656890252	0.0444122262160549	thioredoxin domain containing 16(Txndc16)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=70561&tool=geneReport
Zfp180	0.0897927236429927	5.65027814377569e-05	0.017590920241666	zinc finger protein 180(Zfp180)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=210135&tool=geneReport
Gm23887	-0.780529914263774	0.0088497961986698	1.0	predicted gene, 23887(Gm23887)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=115488854&tool=geneReport
Tyk2	-0.155088304587357	0.0067125757866962	0.144737526572536	tyrosine kinase 2(Tyk2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=54721&tool=geneReport
Adam1a	-0.303117443325049	0.0019334202033863	0.0838531503024206	a disintegrin and metallopeptidase domain 1a(Adam1a)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=280668&tool=geneReport
Tmem33	0.0752680215817018	0.0071314849620793	0.147152876044259	transmembrane protein 33(Tmem33)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=67878&tool=geneReport
Ankrd40	0.0822457546354327	0.003260965157831	0.106627300518538	ankyrin repeat domain 40(Ankrd40)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=71452&tool=geneReport
Ankrd45	0.127328045751957	0.008096132515632	0.155718021286715	ankyrin repeat domain 45(Ankrd45)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=73844&tool=geneReport
G430095P16Rik	-0.686726049839039	0.003093279739596	1.0	RIKEN cDNA G430095P16 gene(G430095P16Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=619292&tool=geneReport
Otof	-0.346470505584171	0.001185481312185	0.0675970937617826	otoferlin(Otof)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=83762&tool=geneReport
Ubxn2a	0.135506178091696	0.0001824595525409	0.0262222658954685	UBX domain protein 2A(Ubxn2a)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=217379&tool=geneReport
Tlr5	-0.305539851539049	0.0091162315161921	0.161866375650563	toll-like receptor 5(Tlr5)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=53791&tool=geneReport
4930443O20Rik	-0.607345403541277	0.0043750821434764	1.0	RIKEN cDNA 4930443O20 gene(4930443O20Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=74687&tool=geneReport
Pdcl3	0.159578272670755	0.0036316094946227	0.111543992608608	phosducin-like 3(Pdcl3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=68833&tool=geneReport
Shkbp1	-0.268373504846415	0.0008679304726395	0.0589186425194705	Sh3kbp1 binding protein 1(Shkbp1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=192192&tool=geneReport
Ccng1	0.120715361918566	0.0002819302746831	0.0345244812187106	cyclin G1(Ccng1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=12450&tool=geneReport
Plscr3	-0.130291634219502	0.004273134151022	0.116878016720511	phospholipid scramblase 3(Plscr3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=70310&tool=geneReport
Arih1	0.0789484494054722	0.0004389871843367	0.0429506554102666	ariadne RBR E3 ubiquitin protein ligase 1(Arih1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=23806&tool=geneReport
1700124L16Rik	-0.302622136046697	0.0041489088502964	0.11597232344006	RIKEN cDNA 1700124L16 gene(1700124L16Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=67934&tool=geneReport
Gm14964	-0.294732744101682	0.0034069329206166	0.108558325171214	predicted gene 14964(Gm14964)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100008567&tool=geneReport
Ppp2r5c	0.0946639761341217	0.006298842169517	0.140141505033552	protein phosphatase 2, regulatory subunit B', gamma(Ppp2r5c)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=26931&tool=geneReport
Ankrd11	-0.0602435165139852	0.0075098477601443	0.149910576175112	ankyrin repeat domain 11(Ankrd11)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=77087&tool=geneReport
Zmpste24	0.0971517986905614	0.0062318964560014	0.139332711216759	zinc metallopeptidase, STE24(Zmpste24)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=230709&tool=geneReport
Gm16907	-0.378376179290203	0.0033180874882565	0.107001182753829	predicted gene, 16907(Gm16907)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100504114&tool=geneReport
Ncapg2	0.120158365872433	0.0063054701506876	0.140141505033552	non-SMC condensin II complex, subunit G2(Ncapg2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=76044&tool=geneReport
Gm15816	-0.338207841885846	0.0059463213026821	0.136448305021165	predicted gene 15816(Gm15816)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=101056408&tool=geneReport
Ankrd16	-0.14725917296652	0.0031144294898399	0.104199912360074	ankyrin repeat domain 16(Ankrd16)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=320816&tool=geneReport
Mrps2	0.0883820307817398	0.0028968772455187	0.100884261351054	mitochondrial ribosomal protein S2(Mrps2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=118451&tool=geneReport
Emc3	0.0713352367753214	0.0011426867566997	0.0664887548867257	ER membrane protein complex subunit 3(Emc3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=66087&tool=geneReport
2900093K20Rik	-0.222008252240499	0.0032916428890204	0.106888426117937	RIKEN cDNA 2900093K20 gene(2900093K20Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=108168734&tool=geneReport
Pla2g3	-0.318342250920902	5.81702719009433e-05	0.017590920241666	phospholipase A2, group III(Pla2g3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=237625&tool=geneReport
Cd46	-0.21232932662784	0.0003106825196589	0.0363372850904655	CD46 antigen, complement regulatory protein(Cd46)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=17221&tool=geneReport
Nudt9	0.0982194188083513	0.0069799431834407	0.14657450026741	nudix hydrolase 9(Nudt9)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=74167&tool=geneReport
Fendrr	-0.281417360936166	0.0023618751577715	0.0914299441239843	Foxf1 adjacent non-coding developmental regulatory RNA(Fendrr)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=68790&tool=geneReport
Prox2os	-0.404843720424715	0.000929318995184	0.0605199790508866	prospero homeobox 2 opposite strand(Prox2os)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=102634300&tool=geneReport
Aggf1	0.0570232562277729	0.0089773547287371	0.160956668131692	angiogenic factor with G patch and FHA domains 1(Aggf1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=66549&tool=geneReport
Ranbp10	-0.0606059253953652	0.0054837298238513	0.13172200253805	RAN binding protein 10(Ranbp10)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=74334&tool=geneReport
Gm15808	-0.737559050899814	0.0015155749498513	0.0745707377050904	predicted gene 15808(Gm15808)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100416095&tool=geneReport
Ankrd24	-0.138230473080036	0.0028028825404249	0.0998380366490522	ankyrin repeat domain 24(Ankrd24)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=70615&tool=geneReport
C1s2	-0.472127581029472	0.0003967900079355	0.0406243584080924	complement component 1, s subcomponent 2(C1s2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=317677&tool=geneReport
2310057M21Rik	0.0807740897418753	0.0094110744343016	0.164329814166893	RIKEN cDNA 2310057M21 gene(2310057M21Rik)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=68277&tool=geneReport
Hnrnph2	0.0732867189192288	0.0020993602839523	0.0872142223506225	heterogeneous nuclear ribonucleoprotein H2(Hnrnph2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=56258&tool=geneReport
Zfyve9	0.0982528887798911	0.0010105005894886	0.0633201974737746	zinc finger, FYVE domain containing 9(Zfyve9)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=230597&tool=geneReport
Nedd9	0.187488866490476	0.0002871262273672	0.0349324480256695	neural precursor cell expressed, developmentally down-regulated gene 9(Nedd9)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=18003&tool=geneReport
Pbld2	-0.273115628108275	0.0021102688155168	0.0873296001559398	phenazine biosynthesis-like protein domain containing 2(Pbld2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=67307&tool=geneReport
Gm9754	-0.451659146250811	0.0013916145532534	0.0720181416318415	predicted gene 9754(Gm9754)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100379143&tool=geneReport
Phyh	0.0886396333540596	0.0038482999576691	0.113725154584998	phytanoyl-CoA hydroxylase(Phyh)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=16922&tool=geneReport
Gm5398	-0.510076291953082	0.0054964016872817	0.131746556568165	predicted gene 5398(Gm5398)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=385474&tool=geneReport
Cacna1d	-0.132359878304935	0.0012428319345924	0.0688926009660494	calcium channel, voltage-dependent, L type, alpha 1D subunit(Cacna1d)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=12289&tool=geneReport
Bhlhe40	0.156981390858816	0.000371699421683	0.0393455387833576	basic helix-loop-helix family, member e40(Bhlhe40)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=20893&tool=geneReport
Timm17a	0.0772471144987211	0.0053765224709023	0.130570666767544	translocase of inner mitochondrial membrane 17a(Timm17a)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=21854&tool=geneReport
Rnf185	0.0677328000536572	0.0053268713966501	0.130570666767544	ring finger protein 185(Rnf185)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=193670&tool=geneReport
Matk	-0.13319848039962	0.0022032162157345	0.0878018300677726	megakaryocyte-associated tyrosine kinase(Matk)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=17179&tool=geneReport
Abhd14b	-0.160566516682062	0.0058627429085998	0.136114437590492	abhydrolase domain containing 14b(Abhd14b)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=76491&tool=geneReport
Sec61a2	-0.0957593833069953	0.0045963625004526	0.120489800019034	SEC61 translocon subunit alpha 2(Sec61a2)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=57743&tool=geneReport
Gimap1os	-1.14239258785051	0.0033910725846285	1.0	GTPase, IMAP family member 1, opposite strand(Gimap1os)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=100041450&tool=geneReport
Trafd1	-0.0846598829152559	0.0008381491285553	0.0573122703380029	TRAF type zinc finger domain containing 1(Trafd1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=231712&tool=geneReport
Aanat	-0.390329541921692	0.0036693440241512	0.111605242916394	arylalkylamine N-acetyltransferase(Aanat)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=11298&tool=geneReport
Nom1	0.0651216431572899	0.0065898019869384	0.143732863826868	nucleolar protein with MIF4G domain 1(Nom1)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=433864&tool=geneReport
Lmo3	0.0693105821390118	0.0070390964830083	0.146701347837202	LIM domain only 3(Lmo3)	https://davidbioinformatics.nih.gov/api.jsp?type=ENTREZ_GENE_ID&ids=109593&tool=geneReport
